subset,y,X_x1,X_x2
product,-1.93874140483603,-1.11322710310518,2.04079768099224
sum,-1.18801127304696,1.56736664541292,-3.39928365045427
sum,-3.3344152380818,-3.23471967994492,0.783869170064091
sum,-0.217751768158564,-0.200611652828765,-0.239818706312334
sum,6.03736968628882,3.67294200959802,2.08744697742976
sum,-3.4468199616134,2.08362976715035,-4.63839619475238
sum,0.939263665511232,-3.6843231487274,4.37388066497119
sum,-8.83451501868228,-4.93614128283166,-3.83633602114524
product,2.92742782671453,1.22890475819,1.96650823876892
sum,4.39172902651628,2.08172088645282,2.64809800902995
product,11.6557576018872,3.35980120512206,3.69896362062128
product,-3.84024034771278,-0.610285792943639,4.84841198962335
product,-0.721808003802006,1.43288218442353,-0.467111652519724
product,-0.853676228652283,0.230978441701488,0.968428489168892
product,10.5160912404431,-2.10248547086232,-4.60687860158901
sum,0.778110920955265,-0.513063773774693,2.29508228652397
product,-6.95096300911137,-4.54553619658542,1.88402396427736
product,-0.129310133710759,0.45616789315935,-0.592372530617719
product,10.6705457879859,-3.30507253313908,-3.60727927336613
product,-10.3707292398846,-4.02823506229232,2.88597211224531
sum,-5.40294551052628,-4.48028716348528,-1.46748591497936
sum,-4.183179071195,-3.93019361173042,-0.970198212348386
product,1.84007766699617,-0.363015950600179,-1.39026103059973
sum,-1.1488326629717,1.16926918375742,-1.1937670652342
product,-7.47853522994838,-4.76728064264174,1.58923941910151
sum,2.99809421680185,3.62042650989313,-2.15127098038077
sum,-3.33321531672476,-0.745066655519246,-2.59307288167495
product,-5.23831706896283,2.03018958895178,-2.5752949636527
product,-3.98629048563548,1.42419278206316,-3.09312279336333
product,0.535853120038157,-1.13897362199226,0.596403313082179
sum,6.30112794153247,1.72602118225126,2.84896977111468
sum,-1.87381016085461,1.16650314520738,-3.62890294271001
sum,2.21712688956303,4.44614219474023,-1.71807246390688
sum,-2.56325543200358,-0.0180428354686102,-2.07177963299035
sum,-4.34604360963459,-3.41394894706926,0.538022407123763
product,1.8214956796091,2.79875545857624,-0.188598981451825
product,3.54923867830105,-2.7573069053944,-0.881590858527314
product,-9.78671654803678,4.05381976419264,-2.40576566568708
product,19.096814668717,-4.85606511370244,-3.591429796202
product,10.2591161010284,-4.94938416153781,-2.45359345236236
sum,-3.48761242951609,0.369744228934136,-1.75666246884624
product,-0.653707487907425,-1.41534271455727,-0.0788370692046181
product,-16.0710871965542,-4.53549587280002,3.64722376255053
sum,-1.91723056589275,1.9628877587814,-3.78113906663052
sum,0.162259653520817,3.71536806152376,-4.31827690614506
sum,-0.554925062090732,-0.980690863907578,-0.889715301932953
sum,-7.25181551236198,-3.00457549070855,-3.719042536338
sum,-5.21145705229024,-2.79513790929825,-2.25839333440194
product,-10.5877408334389,3.35302495589238,-3.47140860815668
sum,-2.15840473027752,-0.478009717165647,-1.08474301822171
product,6.25006129479803,-1.46647771973947,-4.08417926673366
sum,3.55985290966,4.75865255819131,1.43904253541131
product,0.508391412557363,0.426960831582485,0.899176868546331
product,4.90817667035777,-2.48217704174636,-1.77920834416822
sum,1.60738304764638,4.65118696436046,-4.07009360176868
sum,8.67253999529278,2.89698507142479,4.68488777594384
sum,7.11282158770557,2.52716639557641,4.36957823031063
product,-0.377327411002294,2.57846110464369,-0.475604838673066
sum,1.37100774755434,-3.39240103951692,4.92158014823313
product,5.56641889933517,3.5300945546736,1.24237995913992
sum,0.197543151265967,3.05670152950053,-1.32059248697916
sum,-1.67056941159314,-2.26373333718334,1.1958795489783
product,11.2227482809504,4.75852079462535,2.36444235624723
sum,-0.727653467658489,1.51666825375885,-3.69289623259801
sum,5.99503570286069,1.67593385563585,4.40679245115341
product,-8.03784473528109,-3.15145544474473,2.72318391735639
sum,0.624468865408225,-0.691124763381941,1.15985450260179
product,-6.83295321028603,2.31993941811405,-1.90472383713672
sum,8.34344875447317,3.85977748236187,4.6292687523758
product,-0.922209233520847,0.0313625858008768,-4.32923522611573
sum,3.47669983848189,1.63804527621805,2.45733782731232
sum,-3.27725662092753,-1.60125036231934,-3.1885065046532
product,2.25402573827902,-1.01495265602627,-3.51337272246887
sum,1.78582433865923,1.03448593381378,2.51375086029046
product,4.85563952886587,1.95748688984617,2.70912203745822
sum,-6.08136219967621,-0.722268662641376,-4.04285444479838
product,2.62191137980599,4.48885537253333,0.554317056026275
product,-15.3541925553315,-3.29475876312709,4.99717673286131
product,-1.19355079424517,0.0263709310519209,3.14574720231382
sum,0.167737090221888,1.57845304603036,-1.16167048066956
product,0.698508593041211,4.0041805716333,0.0761037868445502
product,13.2041567435015,-3.83927359493084,-3.23613013493777
product,2.06161299205685,0.986584841970366,3.13795019706949
product,-3.36828833268223,1.0642905965959,-4.36625029527232
sum,0.638042201333721,2.05575172515688,-3.04222014316454
sum,-0.75092440468859,2.06475726486901,-4.87891524765113
product,0.853415046260449,0.163003483011953,4.34367014769015
product,-8.53336088246354,-4.23020090171207,1.90394828629365
product,14.9556602997967,-3.57008317947164,-3.60643925927176
product,-18.7552621905049,-4.2595534826591,4.26587625161494
product,-3.127574896627,-1.89017678284338,1.33400854316726
product,-0.681725583498549,-0.344019818675399,0.833917947661204
product,1.42007081017774,-1.69101975147351,-0.0738190600713038
sum,-2.68150978413779,-1.2674820837066,-3.41091832330646
sum,-3.5316109277604,-4.21421502844979,0.18408021945204
sum,-0.337617393896197,-1.62996823568714,0.550849493022863
product,-13.122391453833,2.50871067791497,-4.86998076489264
product,2.825856623654,-2.20066103054057,-1.01831306409057
sum,-0.202695752121288,-4.66054021414201,4.27034544796307
sum,0.342886837587007,-4.6065645933149,3.86195780465074
sum,-2.43986633311359,-4.58427140949608,1.19589337459841
product,12.2396882326907,-3.44005479663797,-3.37383060655109
sum,-2.77381463573858,-2.70045394108914,1.23895836291639
product,0.822098225508476,-1.25129420476296,-1.44327283535051
product,0.693025791914747,-0.724589816414504,-3.2768012879837
product,4.7936668032018,1.97015740995268,2.62458685740691
product,1.03406164555335,0.857755812734633,-0.279330548900008
sum,-6.07021596737313,-3.20316891129758,-3.68271226545438
sum,-4.30611431780629,1.36430249543637,-4.28743272234741
product,10.0387555689647,-3.81835172378344,-2.68925203411929
sum,-3.00009866922612,-0.0412426492122915,-1.52428475761018
product,3.61161282173789,1.96737165364151,1.71892743598728
product,-1.81053427648161,-0.44343247214287,2.99415878968979
product,10.8011271640754,3.92558998489978,3.06201279793061
sum,-1.30391687402439,-3.3295809209905,0.542265141320167
product,7.40838492175277,-2.05551107930414,-3.83101959291636
sum,1.36307555919275,4.71058245165368,-3.98579171550784
product,4.65322213257895,2.08072577796045,2.2571950838836
product,-4.21192474462071,2.25955678870239,-2.11369446759744
sum,2.46036231480159,4.27752283195213,-1.45003694168063
product,5.6028301547224,1.23298126827558,4.80032575285477
sum,-4.3862317819633,-4.90229152580816,1.3720147680828
sum,-4.06852786787177,-3.32966053907925,-0.956812318957079
sum,-8.83955716377151,-3.954321596656,-4.27915664001327
product,2.97263201208834,-3.22889320592951,-1.23055570575092
product,17.0840755400751,-4.69499750060951,-3.4664859688392
product,2.78650645609233,1.91895197692693,0.956387406078443
sum,3.73365896307,1.80499302074713,1.95035228858553
product,-4.24241888882987,0.75474177875879,-4.34291360571648
product,-3.85327267159832,-4.16499283301331,0.974131021703083
product,-3.12438984658919,-1.0690227533324,2.9526731185989
sum,-3.29778237237617,-0.0282523599157267,-4.11399570320383
sum,0.927513499867459,1.92625952226165,-0.598010020445095
sum,-0.419910814132787,-3.3251741774093,2.16323388062682
sum,1.34749610016162,0.419009473783581,-0.20818122370269
product,-9.23376166192059,4.62172548474542,-2.113062632293
product,-1.79057365227089,-0.417471095084833,0.243902693275801
product,-3.28382466022322,-2.76404161480547,0.664046402968972
sum,-1.03977158111454,-4.70026410127322,3.0498899968077
product,-2.04002844503114,-1.49084987447921,1.33478219826147
product,13.9379580498474,3.66176145774935,3.22537242923169
product,9.9407594328314,-2.579447284885,-3.72419697204436
sum,-0.770837043425366,2.90723164838964,-3.93123076905256
product,9.1413692785165,-4.15162285914808,-2.25944779312794
product,1.62486299437093,-0.454589352322268,-3.93401746866228
product,-17.5194553507313,-4.0879389695131,3.94552226894091
sum,-5.76425281286939,-3.57504457098487,-2.45329377953949
sum,1.88971946841672,1.83248028289646,-0.659806338261247
product,1.94312463988035,-4.53997357978247,-0.016322272605203
sum,-5.54500280025378,-1.15673352840318,-4.76361413953664
sum,-4.4140332661938,-3.60348745243687,1.76467937226362
sum,-6.23486549475062,-3.89525886868605,-4.04464686165332
sum,0.291189650969144,-2.69330188282241,2.24338817128741
sum,-5.33944550696523,-4.62992365284507,-1.88692300843996
sum,-5.05353104834706,-4.10588997687741,-1.09094004094485
sum,-3.57152014774243,-0.540972936232516,-2.839618174904
product,-6.06549606304914,-1.23740414469084,3.73890077562515
product,16.2851195159721,4.06354385094736,4.1441194592496
product,-9.40959926133444,3.92046555177113,-2.98372679952255
product,-4.38709320002757,1.58693631618945,-2.90094406904414
sum,6.0838902622587,4.83977647959828,3.13970269506019
product,-2.20365417038425,1.51961259502601,-0.284238114498416
product,9.75874271593478,-3.8413094047487,-2.41755611701042
product,-13.6077132664821,-4.48521248750011,2.89171238607338
product,0.881544766366199,0.406351216101065,0.762883601668132
sum,-6.60463433001764,-1.27311482987686,-4.0332355035328
sum,6.37040109988613,4.86662593267146,-0.623968759446081
sum,3.37447653742716,1.92276564517852,0.801723692273323
product,10.4276350111036,-3.26798130089985,-3.21964033130249
product,-1.01436379881059,4.01158010490989,-0.0450868379380154
sum,-2.78985050701358,-0.486129756703245,-4.38650372889332
product,0.265424583964517,-1.62384828596372,0.321134852653157
sum,-1.59948900520669,-1.76389780850459,0.0614186284024409
product,-13.7988750412457,-4.21543618657734,3.38898086445934
sum,-1.81213087068476,-0.676651989573981,-1.96724852432404
sum,-1.73107089123444,-2.40246216239674,-0.496290637418149
product,-3.13273571535725,-1.25459881152638,1.98161714019745
product,-1.38319318181088,-0.910470555857302,0.912754357449293
sum,2.85329267853113,1.83295376606505,1.40826314690206
sum,-2.72210236993288,-4.75599218443462,0.502265421562617
sum,3.38247014953479,3.54385093369579,0.0585269295182904
sum,1.90750900854728,-2.69991162712297,2.16150674223194
product,-3.35191094958979,0.538542844013207,-4.4857418651575
product,1.55897907838717,-1.79950398969388,-0.785754494075021
product,2.11626308211203,0.12093058299281,-4.19766254338358
product,0.944940168991715,-0.728922113737437,-1.31086360430228
product,-2.97875195146373,-1.59196459746982,1.68085136570646
product,10.4861142795724,2.91579043725849,3.68467975897913
sum,9.30309404976947,4.39067698512896,3.1918885942679
sum,-3.36357253879659,2.3640201506564,-4.64688645059761
product,13.375503554455,-3.80405754061698,-3.6117282735059
sum,-1.44694205718136,1.73432433324917,-4.22941720865669
product,10.3118920375606,-3.86526478759411,-2.4209717295506
product,0.56070809579211,0.113423988609378,2.97295365779554
sum,3.76725126466119,3.28883365882609,2.33071296029675
product,-7.30748524945186,4.86886936600517,-1.517445329767
product,-3.39928514694254,-4.62651811250786,0.862298320167972
product,-11.0965772567918,-2.7789218952927,3.95206837687199
product,-8.5524736762391,-4.48318278831392,2.07238634313399
product,4.85076161246509,-4.42441239983356,-0.747864955307666
product,-0.335048606620857,0.543540525114007,-1.53654005634039
product,9.85096663386864,-2.15159505622532,-3.80237868180749
product,-0.0338129832121042,-0.0557969529741857,2.99855255947315
sum,-0.69445279018049,2.86345014415552,-2.68052903884025
product,1.25885527992672,-1.76797067979245,-0.525876331765454
product,3.79310193601704,2.77146915927437,1.00516860433653
product,17.0074301651515,-4.09710229945592,-3.98217527379596
product,-4.82034951391068,0.924145688620425,-4.43624503349073
sum,-0.147240183971103,-4.60381174651643,4.55334686503928
product,-2.54082458621941,1.33101457273268,-2.5759026758492
product,-10.7314285132573,2.50614751640858,-4.00558607240655
sum,2.7897769222559,-0.613845808104095,3.61369996363436
product,-1.88085861455323,0.908929431882418,-2.14904831306153
sum,0.38902771207838,2.70407417807793,-3.94335315738256
product,-23.6643958786344,4.62447294942111,-4.79928802222274
product,0.366078472371919,-2.73504224802062,0.245113895702547
product,-17.1822080788562,-4.41916387831801,4.10927184493843
sum,1.1244903522635,1.26220321631415,-0.186558483646763
product,-1.4691586166264,4.69302535619099,-0.0363375279876363
product,3.24532021107248,3.15461428454834,1.22086700227873
sum,-3.30785314417755,-2.94158789963232,-1.94395784509785
sum,-1.68639304011779,3.17297769962494,-4.79055038969087
product,-1.02692013470783,1.45472295907168,-0.608650914297816
product,-18.7582420914374,-4.63113052645467,3.90527280739895
sum,2.02778036432725,0.675408482615581,0.122219208126745
product,4.06934110091487,-3.04757012201956,-1.41169515876498
product,7.62069432052406,1.57612892300343,4.38340456821038
sum,-5.04866806959419,-3.51656799037911,-1.44506989558643
sum,-2.52016115423966,-3.1486707116138,0.190817851362181
product,-1.34503147532261,-3.80134632666317,0.116774421156661
sum,-0.776303987928261,-2.62455869125673,2.6551289899111
sum,2.82554769985223,-0.194930527421711,2.86903386255295
product,2.15011051243684,1.59984046034179,0.567628930139298
product,0.542589687836186,-0.0482308988872981,1.0617463445088
sum,-0.630671270835915,4.73488969177397,-4.74188093050513
product,-0.0993667752160889,-2.71201834508378,0.034172708548569
sum,5.56057147786822,4.91168626136977,-0.718003850743853
product,16.0054992273966,-4.11507497948081,-3.65984771549359
product,14.0953725811167,3.955232284962,3.92671711076975
product,-1.24039378640188,-1.2572920424388,1.51420388351864
sum,-0.368350177690447,-0.0840545325856308,-0.121459560736375
sum,-5.04704254851938,-0.365059561994276,-4.31041983643579
product,-1.82937904493213,-0.43930015782964,3.38328704711138
product,-8.43507722476198,3.6859912818946,-2.02878284376825
sum,-0.00404762225813382,-1.8470966216939,0.251633836670601
sum,1.28779536846181,0.96269878482053,1.10333783310918
sum,-1.02401409946567,-2.34399957411294,0.577834173700249
sum,-5.94468988784665,-4.54257966187487,-1.32465577708469
sum,-4.42250661964632,-4.9506001906559,0.882022669483905
product,-1.08930761561304,-0.258261709126748,0.805883502780435
product,10.7654044213579,2.75132823361115,3.5218150031854
sum,4.12646511509721,3.49195651565319,0.336025467268785
sum,-0.794339217316049,-3.19424654872666,1.47474714154603
sum,-1.05481328053727,-1.8384389502325,1.95618146496807
sum,7.26605004112726,2.02464970544104,4.01761992135424
product,-17.0624581242216,3.77373071927955,-4.66467565264221
sum,3.99293954373122,2.31589521755332,2.69223147838134
sum,-4.42582943766231,-0.738186977640271,-3.47975146871352
sum,1.87284040004593,1.32621893133948,1.40972077345332
sum,-0.000209321794704787,-2.71545258668701,0.824226582072464
sum,1.73193201890818,4.15488297588042,-2.56517703423701
product,6.87273901403042,2.53378185258942,4.00018641848105
product,-4.2196980102761,-0.680549813578843,4.87276129314945
sum,1.7022826898297,-2.7923038721124,4.94866317169767
product,-6.07067801109734,1.27558080084063,-4.24862218264191
sum,-0.155126063653734,-1.45377842359223,1.23859324676573
product,-1.13418162143097,-3.9887732387721,0.256901823026858
product,-13.6351503117759,4.05350641956064,-3.18071869504729
product,8.22800639443472,-4.36441649713976,-1.71248389712492
product,5.30784187782295,-2.28650968226104,-2.87035838491089
sum,4.58744074212362,-0.19413422673352,4.92483502158375
product,-13.798690462927,3.67072318580104,-3.72511337668018
product,-19.9160585901726,-4.64057726203258,4.08450561333628
product,-2.19850402421973,-1.11830073793478,2.75527616695011
product,11.3428304609353,-4.2943125259957,-2.94860359517993
product,-0.508032908727701,-4.88646355232581,0.189177052828375
product,4.71275420943469,2.01966877257703,2.20036536546074
product,15.2923536581866,3.32442640800422,4.32728483354013
product,-13.7181584816788,4.24693618278563,-3.29112412609934
product,-10.1949575718645,-3.04208865210704,3.61785621013517
sum,1.97423497408,-1.08918463348239,3.73322915860808
sum,2.89209313913527,0.800862078378112,1.6948695519819
product,-5.59210380700616,-1.32284196940566,2.41120649290059
sum,-3.60409994700976,-4.57906810363638,2.36873744944182
sum,-5.77911783633473,0.670162609866678,-4.75808236108645
sum,1.55585311610494,1.801407717603,-1.39863592528481
sum,-0.898394928872427,1.15863188182305,-0.164543532800753
sum,1.230357025031,-0.824192242150716,0.944763351861731
sum,0.976406694921339,-2.79816798050189,2.95449960789729
product,-8.75238282715591,1.90937738102466,-3.87961097831948
sum,6.48096845559415,3.17967024119062,3.51424957745096
sum,2.03602870921995,-2.4019641893584,3.05925400117621
sum,-5.43566034494983,-0.325984887501303,-3.63560247443267
sum,3.69313309292603,-0.0772214355196521,3.407030280112
product,-1.40646227999685,2.76412960741997,-1.02816470381545
product,-1.3512049396753,0.357746840747585,-2.62773208264006
product,18.7715764697255,4.63619977089253,4.06472110964547
sum,6.71632018658303,1.83258763659596,4.27177819479453
sum,-0.680504602695171,-1.74809935775305,-0.384425255802102
sum,1.99318899582109,-2.12961866825087,3.17449708491192
product,3.86115422351952,-1.81024369706239,-3.4384740263381
product,4.72816837437877,4.50607146937556,1.24148907849134
product,6.10671797168829,2.06857343847617,3.62363708746745
product,-13.51813785022,3.08120379564417,-4.18240968051128
sum,-1.13222429752949,2.79584473566753,-4.14341750403569
sum,1.49087031437095,1.51232977041492,-0.900951103037118
product,10.2423128227713,4.90505142000673,2.22266931855659
product,-16.1714418095866,4.07566473926093,-3.79364128899399
product,4.250544904829,1.33403756510423,3.73578624106777
product,-8.17225486150578,-1.71335454630084,4.48453306962157
sum,-4.3863149085835,-0.257857833425362,-2.43223432279492
product,2.29311201413562,-0.313393580058738,-4.53034033224945
product,3.87305909658352,-4.08713323213866,-1.20307591832733
product,-8.75590232305859,2.60785048616897,-3.18119915600855
sum,0.365017305533077,-0.452601443661409,0.799837874281312
product,3.03783914354796,-0.277850748380507,-3.48097306487706
product,13.7436434610937,3.55460584011007,4.148459010681
sum,-2.78084701556167,-1.11441898729654,-0.631492973848205
sum,-6.13223846822787,0.0723480868839239,-4.96781736395721
sum,0.267879945293608,1.66864257546104,1.03487666596455
sum,-2.04452051007292,-3.26104750780513,0.190597909082704
sum,-3.96367904171569,0.126885110165086,-3.95890350615834
sum,-1.88713185706968,-2.75559428163339,1.50877369047194
product,9.62357568013298,2.70967179954561,3.96788409906012
product,-2.47528535858679,4.69909852161994,-0.817569637093811
product,-8.35322573174526,3.58412751843012,-2.06852269738987
sum,-6.41506040192493,-3.79433114222721,-2.27375999266466
product,8.01444255856235,4.09320402078782,1.71700684405857
product,11.342942709746,-4.65611478884782,-2.71357194496537
product,0.986785330575272,-2.52269010498843,-0.477820591101929
product,10.5467753332942,-3.13481489600146,-3.39318626740444
product,16.8659057051416,-4.22265363035015,-3.63181369081039
sum,0.0226201717715482,-0.546947449973345,0.903476904587729
sum,-6.90294106754565,-3.13561737855745,-4.20580631011013
sum,0.832452336498356,-2.99475273299663,4.59576644321033
product,16.5369881126192,-4.68570814313266,-3.31064936927835
product,0.480455002475939,-0.58469498626623,-2.31322640615054
product,19.7327376116141,4.36729988736735,4.69470433275369
product,-8.81871398592812,3.12799567257503,-2.93578728239397
product,5.18046715147717,-2.06789228301935,-2.05534240458082
